Product_SKU,Product_Description,Product_Category,Avg_Price
GGOEYAEJ029017,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,15.19
GGOEYAEJ029513,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,19.59
GGOEYAEJ029514,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,18.99
GGOEYAEJ029515,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,18.99
GGOEYAEJ029516,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,7.6
GGOEYAEJ029517,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,9.49
GGOEYAEJ029613,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Apparel,15.19
GGOEYAEJ029614,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Apparel,13.29
GGOEYAEJ029616,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Apparel,9.49
GGOEYAEJ033514,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Apparel,36.1
GGOEYAEJ033515,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Apparel,28.88
GGOEYAEJ033516,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Apparel,34.99
GGOEYAEJ092113,YouTube 3 lines Tee Grey,Apparel,22.41
GGOEYAEJ092114,YouTube 3 lines Tee Grey,Apparel,22.41
GGOEYAEJ092115,YouTube 3 lines Tee Grey,Apparel,21.97
GGOEYAEJ092116,YouTube 3 lines Tee Grey,Apparel,22.41
GGOEYAEJ092117,YouTube 3 lines Tee Grey,Apparel,22.41
GGOEYAEJ092118,YouTube 3 lines Tee Grey,Apparel,22.41
GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,55.99
GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,55.99
GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,57.76
GGOEYAFB073116,YouTube Men's Fleece Hoodie Black,Apparel,57.76
GGOEYAFB073117,YouTube Men's Fleece Hoodie Black,Apparel,57.76
GGOEYALQ091913,YouTube Women's Favorite Tee White,Apparel,22.41
GGOEYALQ091914,YouTube Women's Favorite Tee White,Apparel,17.93
GGOEYALQ091915,YouTube Women's Favorite Tee White,Apparel,22.41
GGOEYAQB073213,YouTube Women's Fleece Hoodie Black,Apparel,55.99
GGOEYAQB073214,YouTube Women's Fleece Hoodie Black,Apparel,55.99
GGOEYAQB073215,YouTube Women's Fleece Hoodie Black,Apparel,55.99
GGOEYAQB073216,YouTube Women's Fleece Hoodie Black,Apparel,55.99
GGOEYAQB073217,YouTube Women's Fleece Hoodie Black,Apparel,55.99
GGOEYAWJ061448,YouTube Onesie Heather,Apparel,24.75
GGOEYAWJ061449,YouTube Onesie Heather,Apparel,23.99
GGOEYAWJ061450,YouTube Onesie Heather,Apparel,23.99
GGOEYAWJ061453,YouTube Onesie Heather,Apparel,23.99
GGOEYAWQ089748,YouTube Kids Onesie White,Apparel,26.49
GGOEYAWQ089749,YouTube Kids Onesie White,Apparel,26.49
GGOEYAWQ089750,YouTube Kids Onesie White,Apparel,26.49
GGOEYAWQ089753,YouTube Kids Onesie White,Apparel,20.79
GGOEYAWR062348,YouTube Infant Short Sleeve Tee Red,Apparel,16.99
GGOEYAWR062349,YouTube Infant Short Sleeve Tee Red,Apparel,16.99
GGOEYAWR062350,YouTube Infant Short Sleeve Tee Red,Apparel,17.53
GGOEYAXB089629,YouTube Kids Tee Black,Apparel,16.3
GGOEYAXB089630,YouTube Kids Tee Black,Apparel,16.3
GGOEYAXB089655,YouTube Kids Tee Black,Apparel,16.3
GGOEYAXQ089528,YouTube Kids Tee White,Apparel,16.3
GGOEYAXQ089529,YouTube Kids Tee White,Apparel,20.38
GGOEYAXQ089555,YouTube Kids Tee White,Apparel,16.3
GGOEYAXR066128,You Tube Toddler Short Sleeve Tee Red,Apparel,16.99
GGOEYAXR066129,You Tube Toddler Short Sleeve Tee Red,Apparel,17.53
GGOEYAXR066130,You Tube Toddler Short Sleeve Tee Red,Apparel,16.99
GGOEYAXR066155,You Tube Toddler Short Sleeve Tee Red,Apparel,16.99
GGOEYAYR068624,YouTube Youth Short Sleeve Tee Red,Apparel,18.99
GGOEYAYR068625,YouTube Youth Short Sleeve Tee Red,Apparel,19.59
GGOEYAYR068626,YouTube Youth Short Sleeve Tee Red,Apparel,19.59
GGOEYAYR068656,YouTube Youth Short Sleeve Tee Red,Apparel,19.59
GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,8.24
GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,5.15
GGOEYFKQ020699,YouTube Custom Decals,Office,2.05
GGOEYHPA003510,YouTube Trucker Hat,Headgear,22.69
GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Headgear,25.78
GGOEYHPB072210,YouTube Twill Cap,Apparel,11.34
GGOEYOBR078599,YouTube Luggage Tag,Fun,9.27
GGOEYOCB092699,YouTube Transmission Journal Black,Notebooks & Journals,22.41
GGOEYOCR077399,YouTube RFID Journal,Notebooks & Journals,20.62
GGOEYOCR077799,YouTube Hard Cover Journal,Notebooks & Journals,15.46
GGOEYOCR078099,YouTube Spiral Journal with Pen,Notebooks & Journals,10.31
GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,7.21
GGOEYOLR080599,YouTube Notebook and Pen Set,Office,8.99
